XET_ID;XET_ELE_ID;XET_TRA_ID;XET_FECHA_DESDE;XET_FECHA_HASTA;XET_OPE_ID_DESDE;XET_OPE_ID_HASTA
1826;2007;1749;2011-01-01 01:01:00.000;NULL;NULL;NULL
1827;2008;1755;2011-01-01 00:00:00.000;NULL;NULL;NULL
1828;2009;1756;2011-01-01 01:01:00.000;NULL;NULL;NULL
1829;2010;1785;2011-01-01 00:00:00.000;NULL;NULL;NULL
1830;2012;1987;2013-02-16 08:07:00.000;2013-03-11 00:00:00.000;NULL;NULL
1831;2013;1988;2013-02-14 07:27:00.000;NULL;NULL;NULL
1832;2014;1848;2012-12-15 07:31:00.000;NULL;NULL;NULL
1833;2015;2115;2012-12-15 07:34:00.000;NULL;NULL;NULL
1834;2016;2114;2012-12-15 07:36:00.000;NULL;NULL;NULL
1835;2017;1846;2012-12-17 08:53:00.000;2014-05-13 00:00:00.000;NULL;NULL
1836;2018;1885;2011-01-01 01:01:00.000;NULL;NULL;NULL
1837;2019;1884;2011-01-01 01:01:00.000;NULL;NULL;NULL
1838;2020;1847;2012-12-15 07:44:00.000;NULL;NULL;NULL
1839;2021;1883;2011-01-01 01:01:00.000;NULL;NULL;NULL
1840;2022;1991;2011-01-01 00:00:00.000;2013-06-25 10:00:00.000;NULL;NULL
1841;2023;2064;2011-01-01 01:01:00.000;NULL;NULL;NULL
1842;2024;1906;2011-01-01 01:01:00.000;NULL;NULL;NULL
1843;2025;1905;2011-01-01 01:01:00.000;NULL;NULL;NULL
1844;2026;1895;2011-01-01 01:01:00.000;NULL;NULL;NULL
1845;2027;1896;2011-01-01 01:01:00.000;NULL;NULL;NULL
1846;2028;1903;2011-01-01 01:01:00.000;NULL;NULL;NULL
1847;2029;1904;2011-01-01 01:01:00.000;NULL;NULL;NULL
1848;2030;1908;2011-01-01 01:01:00.000;NULL;NULL;NULL
1849;2031;1907;2011-01-01 01:01:00.000;NULL;NULL;NULL
1850;2032;1892;2011-01-01 01:01:00.000;NULL;NULL;NULL
1851;2033;1900;2011-01-01 01:01:00.000;NULL;NULL;NULL
1852;2034;1901;2011-01-01 01:01:00.000;NULL;NULL;NULL
1853;2035;1902;2011-01-01 01:01:00.000;NULL;NULL;NULL
1854;2036;1898;2011-01-01 01:01:00.000;NULL;NULL;NULL
1855;2037;1893;2011-01-01 01:01:00.000;NULL;NULL;NULL
1856;2039;1909;2011-01-01 01:01:00.000;NULL;NULL;NULL
1857;2040;1897;2011-01-01 01:01:00.000;NULL;NULL;NULL
1858;2041;1918;2011-01-01 01:01:00.000;NULL;NULL;NULL
1859;2042;1844;2012-12-15 07:20:00.000;2012-12-15 07:20:01.000;NULL;NULL
1860;2043;1843;2012-12-15 07:22:00.000;2012-12-15 07:22:00.000;NULL;NULL
1861;2044;1894;2011-01-01 01:01:00.000;NULL;NULL;NULL
1862;2045;1842;2013-03-04 09:19:00.000;NULL;NULL;NULL
1863;2046;1911;2011-01-01 01:01:00.000;NULL;NULL;NULL
1864;2047;1915;2011-01-01 01:01:00.000;NULL;NULL;NULL
1865;2048;1910;2013-01-01 01:00:00.000;NULL;NULL;NULL
1866;2049;1912;2011-01-01 01:01:00.000;NULL;NULL;NULL
1867;2050;1917;2011-01-01 01:01:00.000;2013-06-25 10:00:00.000;NULL;NULL
1868;2051;1913;2011-01-01 01:01:00.000;NULL;NULL;NULL
1869;2052;1914;2011-01-01 01:01:00.000;NULL;NULL;NULL
1870;2053;1916;2011-01-01 01:01:00.000;NULL;NULL;NULL
1871;2054;2035;2011-01-01 01:01:00.000;2014-05-13 00:00:00.000;NULL;NULL
1872;2055;2036;2011-01-01 01:01:00.000;NULL;NULL;NULL
1873;2056;1716;2011-01-01 01:01:00.000;2014-04-12 00:00:00.000;NULL;NULL
1874;2057;2044;2011-01-01 01:01:00.000;NULL;NULL;NULL
1875;2058;2047;2011-01-01 01:01:00.000;NULL;NULL;NULL
1876;2059;2046;2011-01-01 01:01:00.000;NULL;NULL;NULL
1877;2060;2118;2011-01-01 01:01:00.000;NULL;NULL;NULL
1878;2061;2119;2011-01-01 01:01:00.000;NULL;NULL;NULL
1879;2062;2048;2011-01-01 01:01:00.000;NULL;NULL;NULL
1880;2063;2045;2011-01-01 01:01:00.000;2014-01-08 00:00:00.000;NULL;NULL
1881;2064;1989;2011-01-01 01:01:00.000;NULL;NULL;NULL
1882;2065;2037;2011-01-01 01:01:00.000;NULL;NULL;NULL
1883;2066;2038;2011-01-01 01:01:00.000;NULL;NULL;NULL
1884;2067;2040;2011-01-01 01:01:00.000;NULL;NULL;NULL
1885;2068;2042;2013-02-15 08:12:00.000;NULL;NULL;NULL
1886;2069;2043;2013-02-15 08:08:00.000;2014-06-03 00:00:00.000;NULL;NULL
1887;2070;1990;2013-02-15 08:18:00.000;NULL;NULL;NULL
1888;2071;1718;2011-01-01 01:01:00.000;2014-01-04 00:00:00.000;NULL;NULL
1889;2072;2041;2011-01-01 01:01:00.000;NULL;NULL;NULL
1890;2073;2039;2013-02-15 08:29:00.000;NULL;NULL;NULL
1891;2074;1837;2013-02-18 08:25:00.000;2014-03-31 00:00:00.000;NULL;NULL
1892;2075;1973;2011-01-01 00:00:00.000;NULL;NULL;NULL
1893;2076;1974;2013-02-18 07:55:00.000;NULL;NULL;NULL
1894;2077;1975;2011-01-01 00:00:00.000;NULL;NULL;NULL
1895;2081;2111;2011-01-01 00:00:00.000;2013-06-03 00:00:00.000;NULL;NULL
1896;2082;1972;2011-01-01 01:01:00.000;NULL;NULL;NULL
1897;2084;1976;2011-01-01 01:01:00.000;2014-03-26 00:00:00.000;NULL;NULL
1898;2086;1887;2011-01-01 01:01:00.000;NULL;NULL;NULL
1899;2087;1888;2011-01-01 01:01:00.000;NULL;NULL;NULL
1900;2091;1886;2011-01-01 01:01:00.000;2015-04-03 00:00:00.000;NULL;NULL
1901;2092;1841;2011-01-01 01:01:00.000;NULL;NULL;NULL
1902;2093;1839;2011-01-01 01:01:00.000;NULL;NULL;NULL
1903;2094;1889;2011-01-01 01:01:00.000;NULL;NULL;NULL
1904;2095;1840;2011-01-01 01:01:00.000;NULL;NULL;NULL
1905;2096;1890;2011-01-01 01:01:00.000;NULL;NULL;NULL
1906;2097;1891;2011-01-01 01:01:00.000;NULL;NULL;NULL
1907;2098;1899;2011-01-01 01:01:00.000;NULL;NULL;NULL
1908;2099;1838;2011-01-01 01:01:00.000;2013-06-25 00:00:00.000;NULL;NULL
1909;2100;2006;2011-01-01 01:01:00.000;NULL;NULL;NULL
1910;2101;2007;2011-01-01 01:01:00.000;NULL;NULL;NULL
1911;2102;2655;2011-01-01 01:01:00.000;NULL;NULL;NULL
1912;2103;2013;2011-01-01 01:01:00.000;NULL;NULL;NULL
1913;2104;2021;2011-01-01 01:01:00.000;NULL;NULL;NULL
1914;2105;2015;2011-01-01 01:01:00.000;NULL;NULL;NULL
1915;2106;2117;2011-01-01 01:01:00.000;NULL;NULL;NULL
1916;2107;1938;2011-01-01 01:01:00.000;NULL;NULL;NULL
1917;2108;2010;2011-01-01 01:01:00.000;NULL;NULL;NULL
1918;2109;2009;2011-01-01 01:01:00.000;NULL;NULL;NULL
1919;2110;2008;2011-01-01 01:01:00.000;NULL;NULL;NULL
1920;2111;2052;2013-02-25 08:50:00.000;NULL;NULL;NULL
1921;2112;2051;2013-02-25 09:11:00.000;NULL;NULL;NULL
1922;2113;1781;2013-02-16 11:18:00.000;NULL;NULL;NULL
1923;2114;2050;2013-02-16 10:00:00.000;NULL;NULL;NULL
1924;2115;2501;2011-01-01 01:01:00.000;NULL;NULL;NULL
1925;2116;2049;2011-01-01 00:00:00.000;NULL;NULL;NULL
1926;2117;1824;2013-02-16 10:25:00.000;NULL;NULL;NULL
1927;2118;2012;2011-01-01 01:01:00.000;NULL;NULL;NULL
1928;2119;2011;2011-01-01 01:01:00.000;NULL;NULL;NULL
1929;2120;2022;2011-01-01 01:01:00.000;NULL;NULL;NULL
1930;2121;2005;2011-01-01 01:01:00.000;NULL;NULL;NULL
1931;2122;2017;2011-01-01 01:01:00.000;NULL;NULL;NULL
1932;2123;2016;2011-01-01 01:01:00.000;NULL;NULL;NULL
1933;2124;2018;2011-01-01 01:01:00.000;NULL;NULL;NULL
1934;2125;2019;2011-01-01 01:01:00.000;2014-03-07 00:00:00.000;NULL;NULL
1935;2126;2014;2011-01-01 01:01:00.000;NULL;NULL;NULL
1936;2127;1933;2011-01-01 00:00:00.000;NULL;NULL;NULL
1937;2128;2020;2011-01-01 01:01:00.000;NULL;NULL;NULL
1938;2129;2053;2011-01-01 00:00:00.000;NULL;NULL;NULL
1939;2130;2259;2012-12-15 10:05:00.000;NULL;NULL;NULL
1940;2131;2567;2012-12-15 10:05:00.000;NULL;NULL;NULL
1941;2132;2228;2013-02-20 09:07:00.000;NULL;NULL;NULL
1942;2133;2219;2013-02-19 08:56:00.000;NULL;NULL;NULL
1943;2134;2220;2013-02-19 08:57:00.000;NULL;NULL;NULL
1944;2135;2617;2011-01-01 01:01:00.000;NULL;NULL;NULL
1945;2136;2525;2012-12-14 11:30:00.000;NULL;NULL;NULL
1946;2137;2458;2011-01-01 01:01:00.000;NULL;NULL;NULL
1947;2138;2370;2011-01-01 01:01:00.000;NULL;NULL;NULL
1948;2139;2590;2012-12-15 10:46:00.000;NULL;NULL;NULL
1949;2140;2547;2012-12-15 10:37:00.000;NULL;NULL;NULL
1950;2141;2584;2012-12-15 10:42:00.000;NULL;NULL;NULL
1951;2142;2544;2012-12-15 10:51:00.000;NULL;NULL;NULL
1952;2143;2224;2012-12-13 08:06:00.000;NULL;NULL;NULL
1953;2144;2225;2012-12-13 08:02:00.000;NULL;NULL;NULL
1954;2145;378;2011-01-01 01:01:00.000;2011-01-01 01:01:01.000;NULL;NULL
1955;2146;2230;2011-01-01 00:00:00.000;NULL;NULL;NULL
1956;2147;2226;2013-02-20 09:17:00.000;NULL;NULL;NULL
1957;2148;2229;2013-02-20 09:13:00.000;NULL;NULL;NULL
1958;2149;2642;2012-12-13 07:49:00.000;NULL;NULL;NULL
1959;2150;2218;2013-02-19 09:03:00.000;NULL;NULL;NULL
1960;2151;2467;2013-02-19 08:45:00.000;NULL;NULL;NULL
1961;2152;2591;2013-02-19 08:43:00.000;NULL;NULL;NULL
1962;2153;2255;2011-01-01 00:00:00.000;NULL;NULL;NULL
1963;2154;2267;2013-02-21 09:16:00.000;NULL;NULL;NULL
1964;2155;2252;2012-12-14 11:52:00.000;NULL;NULL;NULL
1965;2156;2262;2012-12-14 11:54:00.000;NULL;NULL;NULL
1966;2157;2265;2012-12-14 11:56:00.000;NULL;NULL;NULL
1967;2158;2243;2011-01-01 00:00:00.000;NULL;NULL;NULL
1968;2159;2244;2012-12-17 07:39:00.000;NULL;NULL;NULL
1969;2160;2247;2012-12-17 07:42:00.000;NULL;NULL;NULL
1970;2161;2249;2012-12-17 07:47:00.000;NULL;NULL;NULL
1971;2162;2579;2011-01-01 00:00:00.000;NULL;NULL;NULL
1972;2163;2648;2013-02-18 09:02:00.000;NULL;NULL;NULL
1973;2164;2563;2013-02-18 09:05:00.000;NULL;NULL;NULL
1974;2165;2271;2013-02-18 09:09:00.000;NULL;NULL;NULL
1975;2166;2594;2013-02-18 08:51:00.000;NULL;NULL;NULL
1976;2167;2580;2013-02-18 09:14:00.000;NULL;NULL;NULL
1977;2168;2506;2013-02-18 08:58:00.000;NULL;NULL;NULL
1978;2169;2235;2013-02-21 09:30:00.000;NULL;NULL;NULL
1979;2170;2236;2012-12-13 07:39:00.000;NULL;NULL;NULL
1980;2171;2237;2012-12-13 07:46:00.000;NULL;NULL;NULL
1981;2172;2238;2012-12-13 07:52:00.000;NULL;NULL;NULL
1982;2173;2233;2012-12-13 08:31:00.000;2012-12-13 08:31:00.000;NULL;NULL
1983;2174;2232;2012-12-13 08:28:00.000;NULL;NULL;NULL
1984;2175;2231;2012-12-13 08:25:00.000;2012-12-13 08:25:00.000;NULL;NULL
1985;2176;2234;2012-12-13 08:40:00.000;NULL;NULL;NULL
1986;2177;2296;2013-02-18 08:41:00.000;NULL;NULL;NULL
1987;2178;2659;2013-02-18 08:43:00.000;NULL;NULL;NULL
1988;2179;2604;2012-12-17 08:26:00.000;NULL;NULL;NULL
1989;2180;2620;2012-12-17 08:26:00.000;NULL;NULL;NULL
1990;2181;2509;2013-02-25 10:24:00.000;NULL;NULL;NULL
1991;2182;2443;2013-02-25 10:24:00.000;NULL;NULL;NULL
1992;2183;817;2013-01-11 11:17:00.000;NULL;NULL;NULL
1993;2184;2369;2013-01-11 11:18:00.000;NULL;NULL;NULL
1994;2185;2513;2012-12-14 12:14:00.000;NULL;NULL;NULL
1995;2186;2553;2012-12-14 12:14:00.000;NULL;NULL;NULL
1996;2187;2569;2012-12-14 12:19:00.000;NULL;NULL;NULL
1997;2188;2598;2012-12-14 12:19:00.000;NULL;NULL;NULL
1998;2189;2535;2012-12-14 12:37:00.000;NULL;NULL;NULL
1999;2190;2647;2012-12-14 12:37:00.000;NULL;NULL;NULL
2000;2191;2626;2012-12-14 12:43:00.000;NULL;NULL;NULL
2001;2192;2610;2012-12-14 12:44:00.000;NULL;NULL;NULL
2002;2193;2649;2012-12-14 12:47:00.000;NULL;NULL;NULL
2003;2194;2452;2012-12-14 12:47:00.000;NULL;NULL;NULL
2004;2195;2528;2012-12-14 12:23:00.000;NULL;NULL;NULL
2005;2196;2536;2012-12-14 12:23:00.000;NULL;NULL;NULL
2006;2197;2637;2012-12-14 12:33:00.000;NULL;NULL;NULL
2007;2198;2609;2012-12-14 12:34:00.000;NULL;NULL;NULL
2008;2199;2221;2012-12-17 08:39:00.000;NULL;NULL;NULL
2009;2201;2283;2012-12-15 07:09:00.000;NULL;NULL;NULL
2010;2202;2616;2012-12-15 07:14:00.000;NULL;NULL;NULL
2011;2203;2285;2012-12-15 07:15:00.000;NULL;NULL;NULL
2012;2204;2613;2012-12-15 07:17:00.000;NULL;NULL;NULL
2013;2205;2289;2012-12-15 07:17:00.000;NULL;NULL;NULL
2014;2206;2222;2012-12-14 09:00:00.000;NULL;NULL;NULL
2015;2207;2462;2012-12-14 09:01:00.000;NULL;NULL;NULL
2016;2208;2223;2012-12-15 07:38:00.000;NULL;NULL;NULL
2017;2209;2327;2012-12-15 07:39:00.000;NULL;NULL;NULL
2018;2210;2273;2012-12-14 09:42:00.000;NULL;NULL;NULL
2019;2211;2276;2012-12-14 09:09:00.000;NULL;NULL;NULL
2020;2212;2281;2012-12-14 09:13:00.000;NULL;NULL;NULL
2021;2213;2502;2012-12-14 09:35:00.000;NULL;NULL;NULL
2022;2214;2290;2012-12-14 09:17:00.000;NULL;NULL;NULL
2023;2215;2638;2012-12-14 09:17:00.000;NULL;NULL;NULL
2024;2216;2291;2012-12-14 09:24:00.000;NULL;NULL;NULL
2025;2217;2292;2012-12-14 09:24:00.000;NULL;NULL;NULL
2026;2218;2630;2012-12-14 09:26:00.000;NULL;NULL;NULL
2027;2219;2293;2012-12-14 09:26:00.000;NULL;NULL;NULL
2028;2220;2295;2012-12-14 09:29:00.000;NULL;NULL;NULL
2029;2221;2294;2012-12-14 09:30:00.000;NULL;NULL;NULL
2030;2222;2545;2012-12-14 09:38:00.000;NULL;NULL;NULL
2031;2223;2166;2013-02-18 08:41:00.000;NULL;NULL;NULL
2032;2224;2167;2013-02-18 08:43:00.000;NULL;NULL;NULL
2033;2225;2345;2013-02-18 08:51:00.000;NULL;NULL;NULL
2034;2226;2468;2013-02-18 09:14:00.000;NULL;NULL;NULL
2035;2227;2213;2013-02-18 08:58:00.000;NULL;NULL;NULL
2036;2228;2214;2013-02-21 09:30:00.000;NULL;NULL;NULL
2037;2229;2215;2012-12-13 07:43:00.000;NULL;NULL;NULL
2038;2230;2523;2013-01-01 01:00:00.000;2013-01-01 01:00:00.000;NULL;NULL
2039;2231;2216;2012-12-13 07:52:00.000;NULL;NULL;NULL
2040;2232;811;2011-01-01 01:01:00.000;2011-01-01 01:01:01.000;NULL;NULL
2041;2233;2251;2011-01-01 00:00:00.000;NULL;NULL;NULL
2042;2234;2348;2012-12-13 08:31:00.000;2012-12-13 08:31:00.000;NULL;NULL
2043;2235;2211;2012-12-13 08:28:00.000;2012-12-13 08:28:00.000;NULL;NULL
2044;2236;2210;2012-12-13 08:25:00.000;2012-12-13 08:25:00.000;NULL;NULL
2045;2237;2209;2012-12-13 08:44:00.000;NULL;NULL;NULL
2046;2238;2207;2012-12-17 07:53:00.000;NULL;NULL;NULL
2047;2239;2206;2012-12-17 07:54:00.000;NULL;NULL;NULL
2048;2240;2245;2013-02-20 09:08:00.000;NULL;NULL;NULL
2049;2241;2242;2013-02-20 09:13:00.000;NULL;NULL;NULL
2050;2242;2248;2013-02-20 09:17:00.000;NULL;NULL;NULL
2051;2243;2256;2012-12-13 07:49:00.000;NULL;NULL;NULL
2052;2244;2172;2013-02-19 08:56:00.000;NULL;NULL;NULL
2053;2245;2173;2013-02-19 08:58:00.000;NULL;NULL;NULL
2054;2246;2333;2011-01-01 01:01:00.000;NULL;NULL;NULL
2055;2247;2258;2012-12-14 11:30:00.000;NULL;NULL;NULL
2056;2248;2260;2011-01-01 01:01:00.000;2014-01-31 00:00:00.000;NULL;NULL
2057;2249;2264;2011-01-01 01:01:00.000;NULL;NULL;NULL
2058;2250;2367;2012-12-15 10:46:00.000;NULL;NULL;NULL
2059;2251;2162;2012-12-15 10:37:00.000;NULL;NULL;NULL
2060;2252;2163;2012-12-15 10:43:00.000;NULL;NULL;NULL
2061;2253;2364;2012-12-15 10:51:00.000;NULL;NULL;NULL
2062;2254;2191;2012-12-13 08:06:00.000;NULL;NULL;NULL
2063;2255;2190;2012-12-13 08:02:00.000;NULL;NULL;NULL
2064;2256;2168;2013-02-19 09:03:00.000;NULL;NULL;NULL
2065;2257;2193;2013-02-21 09:16:00.000;NULL;NULL;NULL
2066;2258;2171;2013-02-19 08:46:00.000;NULL;NULL;NULL
2067;2259;2169;2013-02-19 08:43:00.000;NULL;NULL;NULL
2068;2260;2194;2011-01-01 00:00:00.000;NULL;NULL;NULL
2069;2261;2202;2012-12-14 11:52:00.000;NULL;NULL;NULL
2070;2262;2203;2012-12-14 11:54:00.000;NULL;NULL;NULL
2071;2263;2205;2012-12-14 11:57:00.000;NULL;NULL;NULL
2072;2264;2195;2011-01-01 00:00:00.000;NULL;NULL;NULL
2073;2265;1428;2012-12-17 07:39:00.000;NULL;NULL;NULL
2074;2266;2197;2012-12-17 07:42:00.000;NULL;NULL;NULL
2075;2267;2199;2012-12-17 07:47:00.000;NULL;NULL;NULL
2076;2268;2200;2011-01-01 00:00:00.000;NULL;NULL;NULL
2077;2269;2323;2013-02-18 09:02:00.000;NULL;NULL;NULL
2078;2270;2343;2013-02-18 09:06:00.000;NULL;NULL;NULL
2079;2271;2212;2013-02-18 09:09:00.000;NULL;NULL;NULL
2080;2272;2174;2012-12-17 08:40:00.000;NULL;NULL;NULL
2081;2273;2362;2013-02-25 10:40:00.000;NULL;NULL;NULL
2082;2274;2354;2013-01-11 11:25:00.000;NULL;NULL;NULL
2083;2275;2353;2013-02-25 10:25:00.000;NULL;NULL;NULL
2084;2276;2176;2013-01-11 11:18:00.000;NULL;NULL;NULL
2085;2277;2268;2012-12-14 12:14:00.000;NULL;NULL;NULL
2086;2278;2358;2012-12-14 12:37:00.000;NULL;NULL;NULL
2087;2279;2274;2012-12-14 12:20:00.000;NULL;NULL;NULL
2088;2280;2356;2012-12-14 12:34:00.000;NULL;NULL;NULL
2089;2281;2357;2012-12-14 12:26:00.000;NULL;NULL;NULL
2090;2282;2359;2012-12-14 12:44:00.000;NULL;NULL;NULL
2091;2283;2360;2012-12-14 12:47:00.000;NULL;NULL;NULL
2092;2284;2286;2012-12-15 07:09:00.000;NULL;NULL;NULL
2093;2285;2288;2012-12-15 07:15:00.000;NULL;NULL;NULL
2094;2286;2305;2012-12-15 07:18:00.000;NULL;NULL;NULL
2095;2287;2278;2012-12-14 09:01:00.000;NULL;NULL;NULL
2096;2288;2368;2012-12-15 07:39:00.000;NULL;NULL;NULL
2097;2289;2279;2012-12-14 09:42:00.000;NULL;NULL;NULL
2098;2290;2284;2012-12-14 09:10:00.000;NULL;NULL;NULL
2099;2291;2178;2012-12-14 09:14:00.000;NULL;NULL;NULL
2100;2292;2188;2012-12-14 09:35:00.000;NULL;NULL;NULL
2101;2293;2180;2012-12-14 09:17:00.000;NULL;NULL;NULL
2102;2294;2181;2012-12-14 09:22:00.000;NULL;NULL;NULL
2103;2295;2184;2012-12-14 09:27:00.000;2013-10-28 00:00:00.000;NULL;NULL
2104;2296;2332;2012-12-14 09:30:00.000;NULL;NULL;NULL
2105;2297;2186;2012-12-14 09:38:00.000;NULL;NULL;NULL
2106;2298;2177;2013-02-18 08:41:00.000;NULL;NULL;NULL
2107;2299;2614;2013-02-18 08:44:00.000;NULL;NULL;NULL
2108;2300;2254;2013-02-18 08:51:00.000;NULL;NULL;NULL
2109;2301;2629;2013-02-18 09:14:00.000;NULL;NULL;NULL
2110;2302;2652;2013-02-18 08:58:00.000;NULL;NULL;NULL
2111;2303;2342;2013-02-21 09:30:00.000;NULL;NULL;NULL
2112;2304;2499;2012-12-13 07:43:00.000;NULL;NULL;NULL
2113;2305;2189;2011-01-01 00:00:00.000;2013-08-01 00:00:00.000;NULL;NULL
2114;2306;2465;2012-12-13 07:52:00.000;NULL;NULL;NULL
2115;2307;2546;2011-01-01 00:00:00.000;NULL;NULL;NULL
2116;2308;2204;2012-12-13 08:31:00.000;2012-12-13 08:31:00.000;NULL;NULL
2117;2309;2529;2012-12-13 08:25:00.000;2012-12-13 08:25:00.000;NULL;NULL
2118;2310;2596;2012-12-13 08:44:00.000;NULL;NULL;NULL
2119;2311;2182;2012-12-17 07:54:00.000;NULL;NULL;NULL
2120;2312;2576;2013-02-20 09:09:00.000;NULL;NULL;NULL
2121;2313;2192;2013-02-20 09:14:00.000;NULL;NULL;NULL
2122;2314;2198;2013-02-20 09:18:00.000;NULL;NULL;NULL
2123;2315;2208;2012-12-13 07:49:00.000;NULL;NULL;NULL
2124;2316;2641;2013-02-19 08:58:00.000;NULL;NULL;NULL
2125;2317;2196;2012-12-13 08:07:00.000;NULL;NULL;NULL
2126;2318;2476;2011-01-01 01:01:00.000;NULL;NULL;NULL
2127;2319;2512;2012-12-14 11:30:00.000;NULL;NULL;NULL
2128;2320;2549;2011-01-01 01:01:00.000;NULL;NULL;NULL
2129;2321;2577;2011-01-01 01:01:00.000;NULL;NULL;NULL
2130;2322;2656;2012-12-15 10:47:00.000;NULL;NULL;NULL
2131;2323;2526;2012-12-15 10:38:00.000;NULL;NULL;NULL
2132;2324;2599;2012-12-15 10:43:00.000;NULL;NULL;NULL
2133;2325;2566;2012-12-15 10:51:00.000;NULL;NULL;NULL
2134;2326;2619;2012-12-13 08:03:00.000;NULL;NULL;NULL
2135;2327;2170;2013-02-19 09:03:00.000;NULL;NULL;NULL
2136;2328;2573;2013-02-19 08:46:00.000;NULL;NULL;NULL
2137;2329;2175;2013-02-19 08:44:00.000;NULL;NULL;NULL
2138;2330;2593;2013-02-21 09:16:00.000;NULL;NULL;NULL
2139;2331;2595;2013-02-20 09:18:00.000;2013-02-20 09:18:00.000;NULL;NULL
2140;2333;2400;2013-01-01 01:00:00.000;2013-04-07 23:59:00.000;NULL;NULL
2141;2334;2633;2012-12-14 11:55:00.000;NULL;NULL;NULL
2142;2335;2250;2012-12-14 11:57:00.000;NULL;NULL;NULL
2143;2336;2469;2011-01-01 00:00:00.000;NULL;NULL;NULL
2144;2337;2586;2012-12-17 07:39:00.000;NULL;NULL;NULL
2145;2338;2661;2012-12-17 07:43:00.000;NULL;NULL;NULL
2146;2339;2660;2012-12-17 07:47:00.000;NULL;NULL;NULL
2147;2340;2498;2011-01-01 00:00:00.000;NULL;NULL;NULL
2148;2341;2253;2013-02-18 09:02:00.000;NULL;NULL;NULL
2149;2342;2538;2013-02-18 09:06:00.000;NULL;NULL;NULL
2150;2343;2539;2013-02-18 09:09:00.000;NULL;NULL;NULL
2151;2344;2562;2012-12-17 08:27:00.000;NULL;NULL;NULL
2152;2345;2472;2013-02-25 10:25:00.000;NULL;NULL;NULL
2153;2346;2555;2013-01-11 11:19:00.000;NULL;NULL;NULL
2154;2347;2521;2012-12-14 12:15:00.000;NULL;NULL;NULL
2155;2348;2634;2012-12-14 12:27:00.000;NULL;NULL;NULL
2156;2349;2542;2012-12-14 12:37:00.000;NULL;NULL;NULL
2157;2350;2554;2012-12-14 12:34:00.000;NULL;NULL;NULL
2158;2351;2534;2012-12-14 12:20:00.000;NULL;NULL;NULL
2159;2352;2565;2012-12-14 12:45:00.000;NULL;NULL;NULL
2160;2353;2646;2012-12-14 12:48:00.000;NULL;NULL;NULL
2161;2354;2330;2012-12-15 07:10:00.000;NULL;NULL;NULL
2162;2355;2366;2012-12-14 09:01:00.000;NULL;NULL;NULL
2163;2356;2522;2012-12-15 07:39:00.000;NULL;NULL;NULL
2164;2357;2334;2012-12-14 09:30:00.000;NULL;NULL;NULL
2165;2358;2603;2012-12-14 09:27:00.000;NULL;NULL;NULL
2166;2359;2632;2012-12-14 09:21:00.000;NULL;NULL;NULL
2167;2360;2461;2012-12-14 09:18:00.000;NULL;NULL;NULL
2168;2361;2571;2012-12-17 07:54:00.000;NULL;NULL;NULL
2169;2362;2136;2012-12-17 07:55:00.000;NULL;NULL;NULL
2170;2363;2517;2013-02-20 09:09:00.000;NULL;NULL;NULL
2171;2364;2541;2013-02-20 09:10:00.000;NULL;NULL;NULL
2172;2365;2658;2013-02-19 08:58:00.000;NULL;NULL;NULL
2173;2366;2519;2012-12-13 08:07:00.000;NULL;NULL;NULL
2174;2367;2552;2011-01-01 01:01:00.000;NULL;NULL;NULL
2175;2368;2623;2011-01-01 01:01:00.000;NULL;NULL;NULL
2176;2369;2551;2012-12-14 11:31:00.000;NULL;NULL;NULL
2177;2370;2540;2012-12-14 11:31:00.000;NULL;NULL;NULL
2178;2371;2585;2011-01-01 01:01:00.000;NULL;NULL;NULL
2179;2372;1430;2011-01-01 01:01:00.000;NULL;NULL;NULL
2180;2373;2654;2011-01-01 01:01:00.000;NULL;NULL;NULL
2181;2374;2494;2011-01-01 01:01:00.000;NULL;NULL;NULL
2182;2375;2510;2012-12-15 10:47:00.000;NULL;NULL;NULL
2183;2376;2520;2012-12-15 10:47:00.000;NULL;NULL;NULL
2184;2377;2657;2012-12-15 10:38:00.000;NULL;NULL;NULL
2185;2378;2615;2012-12-15 10:38:00.000;NULL;NULL;NULL
2186;2379;2492;2012-12-15 10:44:00.000;NULL;NULL;NULL
2187;2380;2605;2012-12-15 10:44:00.000;NULL;NULL;NULL
2188;2381;2624;2012-12-15 10:52:00.000;NULL;NULL;NULL
2189;2382;2511;2012-12-15 10:52:00.000;NULL;NULL;NULL
2190;2383;2602;2011-01-01 00:00:00.000;NULL;NULL;NULL
2191;2384;2622;2011-01-01 00:00:00.000;NULL;NULL;NULL
2192;2385;2628;2013-02-19 09:04:00.000;NULL;NULL;NULL
2193;2386;2583;2012-12-13 08:03:00.000;NULL;NULL;NULL
2194;2388;2570;2013-02-20 09:14:00.000;NULL;NULL;NULL
2195;2389;2600;2013-02-19 08:47:00.000;NULL;NULL;NULL
2196;2390;2627;2013-02-19 08:44:00.000;NULL;NULL;NULL
2197;2391;2663;2013-01-01 01:00:00.000;2013-01-01 01:00:00.000;NULL;NULL
2198;2392;2533;2013-02-21 09:17:00.000;NULL;NULL;NULL
2199;2393;2415;2011-01-01 00:00:00.000;NULL;NULL;NULL
2200;2394;2548;2012-12-14 11:53:00.000;NULL;NULL;NULL
2201;2395;2611;2012-12-14 11:55:00.000;NULL;NULL;NULL
